lat	lon	essence	anne_plant
48.8536364599	2.28488302399	Chicot du Canada	1995
48.9013735595	2.38837688049	Platane	2007
48.8728726636	2.35612430978	Platane	1990
48.884852903	2.34242306884	Robinier	1987
48.8276096438	2.35445971399	Poirier à fleurs	1996
48.8244433219	2.36136960832	Tilleul	1986
48.857250508	2.35747064678	Charme	2003
48.8179411766	2.34391509863	Erable	2000
48.8390511675	2.39092424611	Platane	1992
48.8484066908	2.41145679687	Charme	2012
48.8526073252	2.40987332127	Tilleul	1986
48.8648136521	2.29549712712	Ailante	1998
48.8365777774	2.37239549438	Platane	1998
48.8407741295	2.40441259224	Tilleul	1989
48.8221132796	2.36403452526	Fevier	2014
48.8496012855	2.33285952074	Marronnier	1987
48.8958184001	2.3756280823	Palmier	2004
48.8327951221	2.30073242593	Mûrier	1992
48.8988128514	2.32217972816	Micocoulier	1993
48.8432663014	2.38419176107	Tilleul	1995
48.8751214165	2.3572311917	Orme	2005
48.8302546302	2.35614879523	Arbre aux quarante écus	2012
48.8280686419	2.32285050922	Chêne	2001
48.8661199678	2.37403090758	Frêne	1980
48.8649413845	2.39594192821	Tilleul	1960
48.8197087072	2.34804771774	Chêne	1994
48.8387003184	2.35833177746	Cedrele	2009
48.8894307895	2.31852605264	Sophora	2013
48.8416078396	2.27502400175	Hêtre	1991
48.8617272326	2.39000708485	Marronnier	1905
48.8603435076	2.31010460188	Platane	1999
48.8830123913	2.32071095791	Cerisier à fleurs	1990
48.8640588307	2.36228776109	Platane	1986
48.8554542013	2.39139770804	Sophora	1999
48.8215355784	2.35627421268	Magnolia	2010
48.8646927043	2.37713758335	Tilleul	2000
48.8422626294	2.27524336364	Erable	1991
48.8896128859	2.33701981421	Sophora	1935
48.8600680072	2.29020614925	Marronnier	2013
48.8766526203	2.36262711336	Bouleau	1980
48.8448588815	2.40429921984	Micocoulier	1989
48.8931378376	2.34035436542	Erable	1992
48.8812039888	2.33637848308	Chêne	2005
48.8624343899	2.31010773868	Marronnier	1975
48.8415423936	2.27275466303	Chêne	1991
48.8496407999	2.38811848378	Platane	2011
48.8417200051	2.27437650898	Hêtre	1991
48.8307979547	2.30630238827	Noisetier de Byzance	1997
48.8855310685	2.37208929606	Troene	2011
48.8689077537	2.39525056098	Sophora	2014
48.8377106563	2.38219808058	Tilleul	1996
48.8406503347	2.27761892192	Charme	1991
48.8821905183	2.39474798315	Noisetier de Byzance	2011
48.8279253289	2.38480839823	Tilleul	2000
48.8423418681	2.38860417206	Tilleul	1991
48.8999905236	2.33593457973	Fevier	2007
48.8312004618	2.32070291944	Tilleul	1980
48.8342063548	2.30855814774	Sophora	1974
48.8283119858	2.33457151359	Platane	1930
48.8810448779	2.38091105502	Frêne	1992
48.8208822779	2.35543533235	Marronnier	1987
48.8851064681	2.34383503162	Pin	1990
48.8406888819	2.32568729479	Sophora	1922
48.8876942249	2.3169354591	Marronnier	1993
48.889500921	2.3442253972	Sophora	1997
48.8718914522	2.34115554042	Platane	1999
48.8764808514	2.37852920716	Platane	1996
48.8832372879	2.3263747311	Micocoulier	1990
48.8717831134	2.36021923248	Orme	2006
48.8645952207	2.40777610644	Platane	2009
48.8383773909	2.27783314828	Merisier	1991
48.8639084163	2.34327761517	Lilas des indes	2004
48.820635321	2.33872650598	Savonnier	1992
48.8491785527	2.36443909758	Pterocarya	1974
48.8554496483	2.36469520814	Tilleul	1976
48.8637900566	2.39081561432	Tilleul	1960
48.824881098	2.32019199932	Frêne	2007
48.8274858945	2.35671723188	Arbre aux quarante écus	2012
48.8866399769	2.36837002197	Charme	2012
48.8211247031	2.35905624355	Lilas des indes	1999
48.8712015962	2.29304651674	Platane	1997
48.8590615319	2.24339290262	Platane	2002
48.8804150183	2.31122940389	Bouleau	1968
48.8859968669	2.29270873159	Noisetier de Byzance	1989
48.8729963936	2.37716338134	Marronnier	1905
48.8689211132	2.27370527791	Platane	2006
48.879609489	2.30947978137	Erable	2000
48.8623430423	2.3058160952	Marronnier	1975
48.8997335994	2.36852260785	Non spécifié	2000
48.8920184848	2.34741362164	Erable	1992
48.8546199243	2.41025522048	Platane	2012
48.8258138862	2.34939507073	Sophora	1987
48.8202730531	2.35557694645	Aulne	1990
48.866489264	2.39714157249	Platane	2009
48.8430113189	2.2747293333	Laurier du Portugal	1991
48.8383943073	2.2771274174	Chêne	1996
48.8988847471	2.32588746036	Arbre de Judée	2009
48.8898802217	2.31604372873	Magnolia	2007
48.8684087698	2.25276526944	Noisetier de Byzance	1991
48.8420892956	2.27466643252	Parrotie de Perse	1991
48.8414499055	2.27661636631	Fevier	1991
48.8171100971	2.34750604403	Micocoulier	1995
48.8282583345	2.38266258683	Fevier	2005
48.8427396437	2.38949852596	Noisetier de Byzance	1992
48.8899350642	2.31614234689	Cerisier à fleurs	2007
48.8914226883	2.33178134934	Sophora	2008
48.8678410205	2.25164913606	Noisetier de Byzance	1993
48.8502080404	2.36826209365	Erable	1983
48.8941327868	2.3178901285	Tilleul	2005
48.8361766933	2.37323640969	Charme	2011
48.8982774377	2.3288675817	Platane	1990
48.8920777799	2.38540056477	Saule	2003
48.8478744668	2.2513234699	Marronnier	2006
48.824741564	2.357863585	Tulipier	1998
48.8238167857	2.33145207455	Frêne	1982
48.898375293	2.38497349633	Sophora	1996
48.8429850893	2.33677000761	Marronnier	2007
48.8893404175	2.36701263681	Pin	2006
48.8682493226	2.29346573754	Marronnier	1992
48.8236922595	2.33978827398	Poirier à fleurs	2001
48.8597086324	2.29431140287	Paulownia	1996
48.8934143164	2.3831620369	Lilas des indes	2007
48.8876700359	2.36599920734	Pin	2006
48.8833960229	2.36078403878	Platane	1988
48.8920811829	2.33814836177	Erable	1989
48.8341376705	2.35773726532	Micocoulier	2000
48.8918660863	2.34823782596	Poirier à fleurs	1996
48.8222444328	2.37529887729	Noisetier de Byzance	1999
48.8795016454	2.34572458947	Sophora	1989
48.8190841308	2.36583112551	Tilleul	2011
48.8670778428	2.31463167875	Marronnier	2000
48.8895805718	2.33625954128	Sophora	1987
48.8415412036	2.25597752409	Sophora	2009
48.8445114357	2.40595464201	Chêne	2004
48.8448561684	2.26167090717	Erable	1990
48.8844472194	2.30184273234	Platane	1931
48.8694775338	2.35318620443	Platane	1981
48.8650772851	2.36540284853	Pterocarya	1999
48.8926428121	2.3274083748	Platane	1994
48.8616918251	2.40189506963	Copalme	1989
48.8663495463	2.27767002378	Platane	1994
48.8215061479	2.36348842022	Tilleul	1986
48.889853953	2.31631941393	Fevier	2007
48.8762808641	2.35588759934	Orme	2006
48.8941192004	2.33323343507	Erable	1994
48.8964056461	2.38453513206	Tilleul	1993
48.8596320135	2.29420073057	Paulownia	1997
48.8224007322	2.32335361855	Bouleau	1990
48.8196969477	2.34786288406	Chêne	1994
48.8834429325	2.30612586803	Platane	1993
48.8679028115	2.27254790731	Platane	1998
48.8469539904	2.34941103023	Paulownia	1998
48.8825483694	2.34232480295	Platane	1994
48.8789076203	2.41040948206	Micocoulier	2008
48.866414766	2.31688696276	Marronnier	1988
48.8412654173	2.27589221987	Hêtre	1991
48.8663335536	2.31941345357	Marronnier	2008
48.8460816819	2.39756570548	Erable	1996
48.853732429	2.34935262689	Marronnier	2000
48.8796347251	2.31092198443	Chêne	2001
48.8787876146	2.38030411884	Erable	1994
48.8840662484	2.38635735488	Tulipier	1994
48.8682264732	2.31656588614	Marronnier	1996
48.8231112266	2.36597729779	Marronnier	1986
48.8727833346	2.29896169878	Platane	1992
48.899578977	2.34769396724	Noisetier de Byzance	1989
48.8656797252	2.39097951647	Pommier à fleurs	1994
48.8848461908	2.28460476577	Cerisier à fleurs	1994
48.8378555845	2.31923740675	Chêne	1995
48.8829913435	2.32493558595	Micocoulier	2013
48.822296243	2.36788346225	Marronnier	1986
48.8476207364	2.36047276663	Cerisier à fleurs	1978
48.8401527711	2.3003992495	Copalme	1989
48.8292362038	2.35617394675	Tulipier	1998
48.8482180535	2.37321962824	Platane	1989
48.8895069019	2.36785574315	Frêne à fleurs	2005
48.835612801	2.34649156266	Erable	2003
48.8818628868	2.28196841142	Peuplier	2011
48.8761629679	2.40336631831	Sophora	1998
48.8382949162	2.38146380634	Tilleul	1996
48.8436443615	2.27747653481	Sophora	1959
48.9004448125	2.37923827023	Sophora	2012
48.8352586037	2.36879568873	Chêne	1987
48.8242578884	2.31883895619	Frêne à fleurs	2000
48.8634605614	2.39472990688	Tilleul	1905
48.8612309997	2.38141274773	Frêne	1984
48.8928027151	2.33894220641	Tulipier	1982
48.8393755234	2.39480047973	Platane	1998
48.8362353893	2.33079712665	Charme	2001
48.8574591141	2.36018923759	Bouleau	2007
48.8517401327	2.41167304448	Lilas des indes	2009
48.874003642	2.37554578416	Micocoulier	1998
48.8762975665	2.3133995687	Platane	1987
48.871058204	2.30279877353	Platane	2012
48.8735694481	2.32914682489	Platane	1990
48.8506866706	2.40019191674	Orme	2005
48.8946069395	2.35923203609	Tilleul	1990
48.8940540887	2.3185860802	Tilleul	2005
48.8275528463	2.30661302333	Platane	2000
48.8963915895	2.31940999719	Erable	1997
48.838137886	2.27606925341	Pin	1991
48.8252870458	2.36189693548	Marronnier	1987
48.8822377635	2.3952414551	Noisetier de Byzance	2000
48.8432544279	2.28331272393	Cerisier à fleurs	2007
48.8409023922	2.27645425944	Magnolia	1991
48.8748092596	2.29384599398	Platane	1935
48.8858416263	2.39523877721	Chêne	2005
48.839108127	2.27633863709	Tilleul	1991
48.8996449211	2.35104516765	Noisetier de Byzance	1989
48.8690133348	2.25489443198	Noisetier de Byzance	1993
48.8983795098	2.36135724948	Platane	1997
48.8362592102	2.29077665086	Prunier à fleurs	1992
48.8439366837	2.33653611852	Marronnier	2006
48.8335469164	2.35679114971	Robinier	1987
48.852190651	2.33928784686	Platane	1994
48.843820567	2.27555036507	Hêtre	1978
48.8352716658	2.37299820651	Charme	2001
48.8353726981	2.35306699298	Frêne	2000
48.832477399	2.38928422886	Platane	1998
48.8404351189	2.27825864005	Charme	1991
48.8924960418	2.3598737976	Tilleul	1990
48.8774303763	2.29971824027	Frêne	1991
48.8390195688	2.32060614711	Chêne	1995
48.8542236547	2.39059644516	Micocoulier	2009
48.8209152206	2.35912067187	Lilas des indes	1999
48.825362313	2.33567825018	Platane	1930
48.8641890393	2.30314170488	Marronnier	1998
48.8758377579	2.41241300951	Frêne	2014
48.8330652364	2.40455230612	Robinier	2011
48.8855161483	2.33573471793	Mûrier	2007
48.8651545196	2.35082757041	Sophora	1994
48.8430378553	2.38938729384	Noisetier de Byzance	1992
48.8690746417	2.25461514292	Noisetier de Byzance	1991
48.8904092608	2.38608745154	Noisetier de Byzance	2003
48.8521186401	2.29345429616	Tilleul	1994
48.8738358125	2.37043585213	Poirier à fleurs	1995
48.8463397093	2.30672454822	Noisetier de Byzance	1988
48.8466098952	2.38094580018	Platane	2011
48.836376581	2.35103072466	Marronnier	1994
48.8782263855	2.38550965016	Robinier	1988
48.8219058367	2.36932178838	Mûrier	2005
48.8500963802	2.36844237245	Tilleul	1989
48.8651546351	2.31042146752	Marronnier	1986
48.8309822128	2.37456679983	Platane	2005
48.822475863	2.37688735891	Noisetier de Byzance	1997
48.8568222728	2.33681607052	Non spécifié	1986
48.8592277122	2.36780501907	Platane	1997
48.8382891149	2.34117580559	Platane	2005
48.8413265922	2.27563829278	Hêtre	1991
48.8487940387	2.37823733614	Paulownia	2006
48.8724729359	2.40722838285	Micocoulier	1996
48.8696806625	2.37998554517	Sophora	2011
48.8461247033	2.37795631135	Platane	2011
48.852664098	2.4090688818	Tilleul	1986
48.8415062466	2.27527459162	Hêtre	1991
48.8583760752	2.41173811791	Peuplier	1967
48.8749431998	2.31772621493	Platane	1995
48.8518105361	2.36142242916	Platane	2005
48.8827367415	2.34328697599	Platane	1995
48.8261488352	2.32450469944	Cerisier à fleurs	2005
48.874319734	2.37750236812	Micocoulier	1995
48.8705681409	2.41120664163	Erable	1984
48.8414822707	2.39129132813	Cerisier à fleurs	1992
48.8336187841	2.35383351796	Frêne	2000
48.840763053	2.27216494188	Charme	2000
48.8665124194	2.41068223039	Frêne à fleurs	1989
48.8359875234	2.37043342376	Platane	2008
48.8472062393	2.37165279311	Platane	1987
48.8347569165	2.40514972265	Frêne	1988
48.8456566795	2.36674067532	Charme	1990
48.881087388	2.2901235972	Poirier à fleurs	1989
48.8406012602	2.36285059925	Plaqueminier	2008
48.8357200448	2.34876136484	Marronnier	1997
48.8944278753	2.37312423512	Charme	2008
48.8610162083	2.26777033428	Marronnier	2006
48.8566152023	2.37089360856	Platane	2011
48.8531054885	2.26254590224	Sophora	1986
48.8715843672	2.26203599972	Noisetier de Byzance	1994
48.8655263122	2.31952143846	Marronnier	1992
48.874857161	2.31835763386	Platane	1998
48.846854057	2.30544088001	Noisetier de Byzance	1988
48.8622759903	2.30270515235	Marronnier	1975
48.8298665464	2.38217720229	Magnolia	2000
48.8724365496	2.38355127579	Arbre de Judée	2013
48.8772529503	2.41151532488	Frêne	2014
48.8581766985	2.2920989142	Tulipier	1989
48.8413402928	2.27565028908	Hêtre	1991
48.8520819516	2.30792619668	Erable	1986
48.830750134	2.35317277142	Marronnier	1997
48.8188417363	2.36222442664	Arbre à soie	2005
48.8865125138	2.3740663691	Troene	2011
48.8323025573	2.33321512145	Platane	1930
48.8701212584	2.35019676236	Sophora	1980
48.8820749865	2.36647951689	Charme	2013
48.8368747979	2.38347446692	Tilleul	1996
48.8409582762	2.36296573934	Micocoulier	2010
48.8663204248	2.40000471055	Frêne	1993
48.8439975124	2.41251292223	Robinier	1996
48.8878794652	2.38853961672	Poirier à fleurs	1990
48.8938155724	2.32450807982	Metaséquoia	1995
48.8429995977	2.27742792414	Sophora	2011
48.8392534246	2.35986464702	Cedrele	2009
48.8489818263	2.39239045	Noyer	1987
48.8518674362	2.34745629344	Merisier	2003
48.8432919217	2.35034897133	Pommier à fleurs	2012
48.8356805262	2.35240787385	Frêne	2007
48.8392129329	2.40687500219	Pommier à fleurs	2012
48.821293092	2.33692248845	Châtaignier	1993
48.8634107426	2.38979294235	Tilleul	1960
48.8669469065	2.34881492228	Tilleul	1982
48.8199151422	2.34710353512	Micocoulier	2006
48.8188356751	2.32966264567	Frêne à fleurs	2005
48.8319021373	2.35420830446	Erable	1988
48.8228287968	2.33768505657	Muscadier	1999
48.8848596873	2.39162503841	Fevier	1991
48.8992258763	2.34125241885	Cerisier à grappes	2001
48.83230566	2.35822262371	Erable	1989
48.8267961959	2.35930562206	Tilleul	1987
48.8655222912	2.36698171183	Tilleul	2012
48.8762677139	2.36053352343	Platane	2012
48.8439503024	2.41251030103	Robinier	1998
48.8801412381	2.31130363829	Tilleul	2000
48.8402360482	2.37935045825	Lilas de Perse	2009
48.8392743082	2.4062398778	Tilleul	1989
48.8826101264	2.32305977178	Micocoulier	1990
48.8419216746	2.27543516403	Chêne	1991
48.8231054182	2.34313289636	Cerisier à fleurs	2009
48.8499010564	2.26666927731	Tilleul	1990
48.8382543401	2.27601184831	Frêne	1991
48.8702350864	2.37525776607	Poirier à fleurs	2000
48.850562727	2.38450241794	Platane	1916
48.8590502195	2.33138767113	Peuplier	1989
48.8394755474	2.39896089069	Platane	1989
48.8351811142	2.32979920438	Erable	2010
48.8615668007	2.35452121258	Orme de Sibérie	2006
48.8602576891	2.40584737197	Erable	1988
48.8541238793	2.39248304891	Sophora	1998
48.8420715813	2.27503057664	Paulownia	1991
48.8401049963	2.27571634985	Magnolia	1991
48.8409142468	2.32551098207	Sophora	1922
48.8419321742	2.36347627173	Micocoulier	2000
48.8786818469	2.33693270131	Fevier	1996
48.8353454116	2.35822050567	Micocoulier	2000
48.8986998216	2.33810155564	Cerisier à fleurs	2006
48.8323099944	2.35637860017	Micocoulier	2000
48.878526423	2.36480046606	Erable	2014
48.8297157646	2.37568707507	Platane	1998
48.8743854175	2.41284536301	Frêne	2014
48.8524358831	2.29263214378	Tilleul	2002
48.8628569299	2.34849364762	Robinier	1980
48.8257204069	2.33554375396	Platane	1930
48.8706632286	2.28498701824	Sophora	1990
48.8961646092	2.31419058164	Micocoulier	1990
48.8698962248	2.29209940687	Platane	1932
48.8853166722	2.39241216302	Fevier	1991
48.8602388052	2.38862853738	Sophora	1996
48.8355555844	2.35870389253	Micocoulier	2000
48.8879471038	2.39726736418	Peuplier	1972
48.8706870241	2.39939424132	Cerisier à fleurs	1992
48.8982816886	2.35676707543	Platane	2012
48.8477010072	2.3756729893	Magnolia	2004
48.8268777004	2.33922199095	Sophora	2011
48.8533447374	2.40935306541	Pommier à fleurs	2011
48.8878399613	2.37717501743	Peuplier	1989
48.8409313522	2.27993506233	Cerisier à fleurs	1990
48.8801545779	2.29509404081	Platane	1998
48.8640319165	2.39781244646	Erable	1989
48.8703765544	2.39966564262	Cerisier à fleurs	1992
48.8756878348	2.35759098064	Platane	1990
48.8316863445	2.2864418117	Platane	2001
48.8463957147	2.27020747546	Platane	1992
48.8996618066	2.35190194143	Noisetier de Byzance	1989
48.8672275411	2.27309402704	Noisetier de Byzance	1989
48.880055509	2.30821209104	Pommier à fleurs	1973
48.8793156793	2.35321526341	Orme	2006
48.8294883932	2.38098118865	Magnolia	2000
48.8408005167	2.27200675831	Charme	2000
48.8224430862	2.33059768277	Micocoulier	2011
48.8355991925	2.35839907202	Micocoulier	1996
48.8705475735	2.30599499454	Platane	1992
48.8324480829	2.38405605502	Non spécifié	1993
48.8593916713	2.4070600008	Noisetier de Byzance	1991
48.8354097664	2.3747819912	Frêne à fleurs	1997
48.8357589876	2.40866228768	Tilleul	1987
48.8343233414	2.3609680312	Cerisier à fleurs	2007
48.8417086774	2.27445839627	Hêtre	1991
48.8419034386	2.27523290373	Chêne	1991
48.8469938662	2.34968128259	Paulownia	2000
48.8834159508	2.37028122573	Tilleul	1988
48.840075163	2.37955638204	Lilas de Perse	2011
48.8205602544	2.36423096404	Tilleul	1986
48.8501988597	2.39641501061	Platane	1999
48.8499840117	2.36700471754	Sophora	1999
48.8993565268	2.33802150284	Marronnier	2013
48.8416838582	2.27477963979	Hêtre	1991
48.8709103831	2.34603235791	Sophora	1999
48.8646063274	2.38800352101	Prunier à fleurs	1988
48.8733572824	2.37003847912	Mûrier	1986
48.8713630929	2.34437526729	Sophora	1999
48.8432503765	2.27429224142	Pommier à fleurs	1991
48.8336459907	2.36536549515	Chêne	1988
48.8527376164	2.409616809	Platane	1986
48.8223779892	2.37650595828	Noisetier de Byzance	1997
48.883309999	2.34988515989	Orme	2005
48.8276666704	2.35666112189	Tulipier	1997
48.8426786006	2.27372489259	Charme	1991
48.8996558226	2.33612981386	Fevier	2009
48.842271066	2.27534767903	Cerisier à fleurs	1991
48.8226979038	2.32239985517	Erable	1987
48.8843383099	2.36125374609	Platane	1990
48.8734155346	2.41132456201	Charme-Houblon	2005
48.8472652019	2.39406875697	Non spécifié	1993
48.8939941206	2.36505454671	Fevier	1997
48.8905643116	2.31598705696	Poirier à fleurs	2007
48.8818240611	2.28193215107	Peuplier	1994
48.8295435225	2.37936964372	Arbre aux quarante écus	2000
48.8856723703	2.39285488972	Fevier	1991
48.8217820349	2.36891051125	Marronnier	1986
48.8723887105	2.36962034288	Mûrier	1987
48.8487359371	2.31568137685	Platane	1987
48.8717689546	2.40886667007	Orme	2012
48.88736276	2.38456888689	Charme	2007
48.8390603401	2.37619308889	Tilleul	1988
48.890834966	2.31429856795	Arbre à miel - Arbre aux cent mille fleurs	2007
48.8395027649	2.37711046543	Tilleul	1988
48.8406191029	2.27870252855	Cerisier à grappes	1990
48.8311085653	2.30479194256	Aulne	1967
48.8594392432	2.28726883768	Marronnier	1988
48.8907626162	2.31468242888	Robinier	2007
48.8217748027	2.33940777414	Hêtre	1986
48.846587486	2.3807473656	Platane	2011
48.8865147911	2.29985801945	Platane	1991
48.8407590313	2.39459858411	Platane	1989
48.8506435525	2.3670715392	Sophora	2012
48.875857482	2.40703378692	Orme	2011
48.820319836	2.3380471218	Erable	1998
48.8513960991	2.36771841712	Sophora	1999
48.8725283298	2.40461782989	Tilleul	1974
48.8960300767	2.37587904489	Palmier	2004
48.8865500031	2.39617719352	Noyer	1989
48.885913251	2.37286064995	Troene	2011
48.8360999718	2.3499493501	Marronnier	2013
48.8398526457	2.37883073529	Platane	1998
48.8939553927	2.384635583	Micocoulier	2003
48.8970808255	2.32870836554	Platane	1994
48.8205783311	2.36413990837	Tilleul	1986
48.8877077897	2.33344358446	Marronnier	1997
48.8451522636	2.29214301998	Marronnier	1996
48.8160186278	2.34489561475	Charme	2004
48.8896076993	2.34199230225	Paulownia	1989
48.8412514367	2.37749504654	Tilleul	1997
48.8299904894	2.27175268118	Aubepine	2000
48.8949021784	2.36474647968	Tilleul	1991
48.8465945985	2.37734214729	Tilleul	1995
48.8831755563	2.32584296944	Micocoulier	1990
48.8867401432	2.3748295097	Peuplier	1988
48.8773559878	2.30341648943	Marronnier	1989
48.8178407264	2.35947522957	Tilleul	2009
48.89841206	2.36222594441	Platane	2013
48.8684552688	2.388310555	Cerisier à fleurs	2011
48.8717037492	2.37613615976	Platane	2001
48.8413522713	2.28084357644	Tilleul	1991
48.821668185	2.33218176876	Platane	1995
48.8294265455	2.30912273784	Poirier à fleurs	2007
48.859437507	2.34696039374	Araucaria	1992
48.8461452916	2.40377571303	Fevier	2007
48.8451002886	2.39986884874	Platane	1996
48.8724489672	2.35962582936	Orme	2006
48.8960803644	2.32837010857	Platane	1996
48.8594455418	2.38398809644	Chêne	2011
48.845377507	2.41128620578	Tilleul	2011
48.8648282381	2.31807940781	Marronnier	1991
48.8847778172	2.2972793392	Frêne à fleurs	1993
48.8426039903	2.36397650175	Robinier	1988
48.8193777373	2.34597109576	Micocoulier	1997
48.882989572	2.35021706657	Platane	1996
48.8744469485	2.36234811288	Marronnier	2004
48.8526141742	2.40970428266	Tilleul	1986
48.8549113576	2.35385775395	Platane	1993
48.8198050627	2.34779417245	Filaire	1994
48.8372878301	2.27459948713	Charme	1998
48.8605692734	2.40077940439	Sophora	1970
48.8688677169	2.27418235724	Poirier à fleurs	1990
48.8973536752	2.33725936119	Charme	1997
48.841465731	2.28559956693	Pin	1976
48.8842841717	2.36982159567	Erable	1988
48.8742770764	2.29656539236	Platane	2007
48.8588170317	2.24397494865	Platane	2002
48.8193948417	2.34858916046	Erable	1994
48.8855601607	2.33558498701	Mûrier	2007
48.8945634558	2.35953889122	Tilleul	1990
48.8746868931	2.30247248871	Erable	1988
48.8814661588	2.31765124845	Micocoulier	1990
48.8465804137	2.40442851727	Arbre de Judée	2007
48.8481438183	2.30266200927	Marronnier	1870
48.83551646	2.37204651655	Arbre aux quarante écus	2001
48.8577988247	2.27395366441	Tilleul	2013
48.845902737	2.38348629876	Marronnier	1999
48.8397192241	2.39720375144	Platane	1989
48.8420657968	2.33717213887	Marronnier	2011
48.8409355204	2.26359527344	Platane	1997
48.8811033317	2.34267660437	Platane	1986
48.8335136309	2.37394331604	Arbre aux quarante écus	2001
48.8485173333	2.41147228526	Charme	2011
48.8588312811	2.26781000211	Marronnier	1998
48.8348466539	2.25679139976	Aulne	1993
48.8751635459	2.28987667609	Platane	1996
48.8729446428	2.39663985941	Tilleul	1998
48.8380578984	2.31406565079	Poirier à fleurs	2004
48.8234085224	2.33708820887	Tilleul	1995
48.8217363375	2.33944209838	Hêtre	1986
48.8531468079	2.27076687768	Pommier	1987
48.8374309009	2.25793071321	Sophora	2010
48.8759536135	2.37041172043	Poirier à fleurs	1996
48.8794272255	2.3096109303	Palmier	2000
48.8230366577	2.32111786283	Erable	1987
48.8258978255	2.35296563155	Sophora	1987
48.8335461971	2.36564027577	Chêne	1988
48.862593671	2.30376242607	Charme	2011
48.8403845586	2.37862170787	Tilleul	1988
48.8413993938	2.27887829932	Cerisier à fleurs	1990
48.8847126446	2.35066425413	Poirier à fleurs	1994
48.8343696743	2.31884254276	Poirier à fleurs	2007
48.8997397104	2.33608121759	Fevier	2007
48.8706026864	2.37555933159	Poirier à fleurs	1993
48.8893494066	2.30690548356	Noisetier de Byzance	1994
48.8990003334	2.33806428481	Frêne à fleurs	2008
48.8446568239	2.35340257467	Orme	2007
48.8334507347	2.37400003646	Arbre aux quarante écus	2001
48.8221819777	2.32209273183	Platane	2005
48.8620198438	2.36446235971	Tilleul	1992
48.8777866688	2.30444982794	Marronnier	1989
48.8874698388	2.37642981211	Peuplier	1989
48.8301403701	2.36798035742	Arbre de Judée	2003
48.8406394752	2.27722743399	Magnolia	1991
48.8753081026	2.29891204946	Marronnier	1988
48.851832364	2.34761833411	Merisier	2004
48.8346099006	2.29369005559	Hêtre	1993
48.8372868339	2.37090860354	Charme	2000
48.8432146854	2.38718650408	Laurier du Portugal	2005
48.8391947807	2.35914310594	Cedrele	1993
48.8795629038	2.30899132473	Copalme	2004
48.8551746705	2.26386385721	Sophora	1987
48.8624152085	2.38765711674	Robinier	2012
48.833151179	2.40234778234	Tilleul	2012
48.8843385466	2.38921006047	Tulipier	2009
48.8421773217	2.38830551628	Tilleul	1991
48.8316254389	2.35787924102	Tulipier	1989
48.8260471989	2.31057897115	Erable	2006
48.8363084439	2.40187746277	Catalpa	1993
48.8379022298	2.40062094463	Platane	1988
48.8240691936	2.36444569049	Marronnier	1986
48.8428254385	2.27481560197	Viorne	1991
48.8556459433	2.36496855049	Tilleul	1976
48.8281747787	2.33462515064	Platane	1930
48.8902901282	2.3038058083	Platane	1994
48.887347596	2.29854402186	Platane	1996
48.8425474769	2.38790327995	Hêtre	1991
48.8258294584	2.3496422876	Sophora	1998
48.857884345	2.40749059214	Chêne	1988
48.8201600525	2.35926801529	Tulipier	1999
48.82802525	2.36685613131	Erable	1990
48.8363559809	2.35002178954	Marronnier	1994
48.8727458178	2.39074350452	Platane	1965
48.8408790131	2.40328043114	Amelanchier	2012
48.8455494237	2.37952207263	Tilleul	1995
48.8214816765	2.3353857591	Orme de Sibérie	1976
48.8290227756	2.36564448519	Tilleul	1986
48.8904011889	2.3153512878	Arbre à miel - Arbre aux cent mille fleurs	2007
48.8317555282	2.31998096088	Cytise	2001
48.8382223477	2.30613466499	Arbre aux quarante écus	2004
48.8331045641	2.36617722883	Chêne	1988
48.8583405039	2.27231922822	Marronnier	2005
48.840153709	2.36170256575	Ailante	1992
48.8400404083	2.32811842391	Sophora	1922
48.8574236436	2.41226925469	Charme	1989
48.8830971882	2.30855659677	Platane	1931
48.8314344311	2.3551956714	Paulownia	2010
48.8666244824	2.27798662513	Platane	1994
48.899450254	2.34917473118	Robinier	2013
48.8798690172	2.33975977528	Ailante	2000
48.8988930587	2.32619812138	Fevier	2009
48.8558417757	2.38570734536	Troene	2004
48.8821242979	2.28573547064	Aubepine	1968
48.8389888173	2.27679421408	Tilleul	1991
48.8292381715	2.38244611356	Magnolia	2000
48.8886806035	2.35977146615	Tilleul	1988
48.8372683917	2.27314185027	Marronnier	2000
48.8695870514	2.3132613302	Marronnier	1991
48.8992276767	2.33495422709	Marronnier	1991
48.8649927668	2.29760120096	Ailante	1989
48.8766498482	2.36388162683	Arbre aux quarante écus	1997
48.8622901749	2.30341815048	Marronnier	1975
48.8891254645	2.35978444694	Tilleul	1992
48.888233301	2.35881083945	Pommier à fleurs	2014
48.8586294689	2.38375372802	Platane	1988
48.8867757535	2.3164713818	Sophora	2004
48.876532895	2.33139199925	Lilas des indes	1995
48.8664495047	2.40975268202	Frêne à fleurs	1989
48.8840424505	2.29568430986	Poirier à fleurs	1989
48.8473762954	2.25115656099	Marronnier	2002
48.8227997151	2.33771366112	If	2001
48.8715802203	2.38995583167	Poirier à fleurs	1991
48.8431556623	2.27475630711	Laurier du Portugal	1991
48.8408500146	2.2726887533	Arbre aux quarante écus	1991
48.885606903	2.34200809414	Robinier	1996
48.859319309	2.38639072445	Platane	1991
48.8421190014	2.37235855803	Platane	1996
